minute_2_0,xg_at_event,target_comeback
61,2.1806200705468655,0
47,1.7755670947954059,0
53,1.30365857668221,0
36,1.1324468795210123,0
29,0.9989309757947922,0
68,1.7588408142328262,0
55,1.3860577205196023,0
95,1.9026567353866994,0
73,1.933809295296669,0
19,1.0087070241570473,0
34,1.0731462016701698,0
69,1.4363043364137411,0
55,1.5280860858038068,0
23,0.9131763270124793,0
72,2.0092874318361282,0
34,0.6611576220020652,0
43,2.1426594890654087,0
34,0.47451709769666195,0
26,1.380835423246026,0
48,1.7051317766308784,0
46,1.256853780709207,0
29,0.948170424439013,0
73,1.6006361888721585,0
48,2.440466777421534,0
24,1.1461325213313103,0
83,2.3663270361721516,0
42,0.49686369486153126,0
49,2.86023854278028,0
35,2.4012313578277826,0
45,0.6365017015486956,0
83,2.142620532773435,0
74,1.5269608963280916,0
15,0.26025230437517166,0
27,1.4358277218416333,0
27,0.9901367966085672,0
75,3.1805454920977354,0
93,2.4331409856677055,0
76,1.5934744123369455,0
79,2.7028831066563725,0
62,1.1770192915573716,0
33,1.9013234851881862,0
54,1.6880899127572775,0
85,3.105505431070924,0
52,0.809303006157279,0
78,1.0797653021290898,0
82,1.6944474652409554,0
17,0.879816323518753,0
76,4.332025721669197,0
46,2.783189367502928,0
18,0.5752266868948936,0
38,0.4678010009229183,0
94,1.5554144037887454,0
78,2.1828194241970778,0
73,2.1972311325371265,0
75,1.3084783181548119,0
94,2.454464940354228,0
94,3.4405514039099216,0
78,1.978517503477633,0
85,1.7405742653645575,0
50,1.1221320237964392,1
73,1.6798581387847662,0
36,0.1655725035816431,0
90,2.2584483860991895,0
84,2.4291881900280714,0
38,1.1796762757003307,0
44,1.3347600381821394,0
68,3.7451499979943037,0
28,1.3164842911064625,0
33,1.9691782034933567,0
36,0.8959213858470321,0
21,0.5409220848232508,0
26,2.392600725404918,0
47,2.5370986089110374,0
52,1.6716413144022226,0
15,1.09474172629416,1
58,3.289162127301097,0
48,2.1868056673556566,0
41,3.5801645778119564,0
53,2.3955091517418623,0
77,1.6341292997822165,0
16,0.5300657115876675,0
71,1.5626992546021938,0
62,2.155476700514555,0
90,1.88830363471061,0
30,1.200854703783989,0
90,1.6619058391079307,0
57,1.4470532592386007,0
28,0.978508897125721,0
78,2.0183831974864006,0
19,1.346931123174727,0
93,1.4608458066359162,0
12,0.6007425673305988,0
73,0.6761127132922411,0
34,1.2183198928833008,0
92,2.8724086079746485,0
52,1.689051428809762,0
60,2.328695542179048,0
53,0.9941562218591571,0
52,1.3153244983404875,0
89,1.8668127041310072,0
75,2.5189630333334208,0
13,1.4994433000683784,0
6,1.0008876398205757,0
34,0.9988327985629439,0
92,4.109665189404041,0
75,0.8656117971986532,0
42,1.1634767157956958,1
38,1.175473304465413,0
56,1.2148456126451492,1
40,1.327229904010892,0
38,1.8323017172515392,0
88,3.59873946942389,0
49,1.8912619799375534,0
54,2.2504993360489607,0
73,2.527633742429316,0
34,1.058939890936017,1
86,1.46977499127388,0
33,1.1891492176800966,0
65,1.850191120058298,0
46,1.8428788855671883,0
45,0.49915980361402035,0
41,0.5858392976224422,0
51,1.364324802532792,0
14,0.6141820047050714,0
94,2.8590136962011456,0
97,1.8559621628373861,0
48,1.4589439909905195,0
48,1.1756514068692923,0
68,2.0169730093330145,0
84,1.9559586280956864,0
54,0.6872955989092588,0
23,1.291851980611682,0
75,1.2344169039279222,0
82,1.8517127553932369,0
23,0.9672125149518251,1
33,1.07575798407197,0
34,0.4810842778533697,0
89,2.450684268027544,0
74,2.8422677125781775,0
29,1.3464064206928015,0
65,1.202959188260138,0
66,2.3024458922445774,0
42,2.316090738400817,0
53,0.9026011889800429,0
17,1.6881976202130318,0
72,1.8294981778599322,0
13,0.7817347049713135,0
29,0.2903414983302355,0
27,0.4408505018800497,0
73,2.2087679095566273,0
44,1.8082283418625593,1
43,1.7329848892986774,0
32,1.7547453036531806,0
79,2.979319332167506,0
36,0.5646928064525127,0
32,1.4391853902488947,0
51,0.8577773962169886,0
63,1.0690626027062535,0
45,1.1339617231860757,0
73,3.173040760681033,0
49,1.606145923025906,0
79,1.4985793246887624,0
91,2.4723028168082237,0
47,1.4641778888180852,0
53,1.661807021126151,0
33,1.9242667108774185,1
27,1.5579284075647593,0
90,1.990535489283502,0
45,0.9004949945956469,0
20,1.0268888752907515,0
15,0.30978849716484547,0
18,0.5461486019194126,0
46,3.276402465067804,0
48,1.4177340921014547,1
72,0.9712935257703066,0
55,1.4764319974929094,0
46,1.7086857734248042,0
54,1.711462332867086,0
47,1.9440955421887338,0
22,1.2221991242840886,0
73,1.7147922841832042,0
83,2.836549728177488,0
42,1.4488429389894009,0
77,1.7331112287938595,0
28,0.8748158235102892,0
95,1.9972392059862614,0
84,2.1372801922261715,0
21,0.3709333036094904,0
23,0.9273561239242554,0
86,1.8671996109187603,0
13,1.1502282172441483,0
54,1.2026119958609343,0
43,1.4042296800762415,0
59,1.7175990953110158,0
68,2.2174974344670773,0
64,2.3963540252298117,0
90,3.8710082904435694,0
23,0.2954718014225364,0
92,2.6274246778339148,0
23,0.2906893938779831,0
47,0.8078402103856206,1
57,1.949162888340652,0
29,2.082216512411833,0
79,2.5204358771443367,0
72,2.1311749015003443,0
59,2.4760844870470464,0
76,2.3925772132351995,0
79,2.938393294811249,0
37,1.7749060047790408,0
41,0.9555551987141371,0
17,0.4802358113229275,1
37,0.955334909260273,0
57,1.1173220910131931,0
81,1.87527334690094,0
59,0.976753007620573,0
24,1.136656366288662,0
23,1.3857518266886473,0
19,0.605084802955389,0
69,2.7481743078678846,0
85,2.507377459667623,0
56,2.117509100586176,0
74,3.641862152144313,0
35,1.7015390880405903,0
56,1.0795537866652012,0
56,0.8475883882492781,0
46,1.0125752817839384,0
25,1.0859937807545066,0
18,0.2527158036828041,0
23,1.8613985143601894,1
26,0.953716111369431,0
6,0.5881747249513865,0
52,1.2232372025027871,0
46,2.084427352063358,0
12,0.9311840236186981,0
96,2.492734703235328,0
51,2.4900664584711194,0
47,2.2630044827237725,0
13,0.6229780875146389,0
28,0.49708590283989906,0
37,1.7071636132895947,0
72,1.4881638931110501,0
86,3.6777285430580378,0
39,0.5302698910236359,1
43,0.9197723967954516,1
88,2.586369867902249,0
75,3.2251514196395874,1
28,0.5044889934360981,0
79,1.1082563027739525,0
82,1.4180579958483577,0
75,0.854065302759409,0
39,1.3944006077945232,0
26,2.3303471095860004,0
28,1.4581875763833523,0
73,3.9535878216847777,0
29,1.3429677365347743,1
38,2.3308979556895792,0
58,0.9988670023158193,0
79,2.905423098243773,0
31,0.9647879898548126,0
71,2.3059034068137407,0
66,1.7408501077443361,0
59,1.0606345934793353,0
20,1.4347080662846565,0
40,1.4864033237099648,0
72,2.0101577918976545,0
61,1.6161601496860385,0
50,0.7955111246556044,0
62,1.5318497996777296,0
75,2.895177859812975,0
20,1.5044577196240425,0
76,2.5474652126431465,0
56,1.189714607782662,0
37,1.6770182829350233,0
90,2.737929848022759,0
85,2.170374708250165,0
45,2.5138686932623386,0
16,0.6345062032341957,1
67,1.597861984744668,0
57,1.6600140100345016,0
73,1.4469084623269737,0
15,0.8049747906625271,0
55,3.214105000719428,0
36,1.5872813537716866,0
24,0.6479813009500504,1
48,0.5184884909540415,0
16,1.4756671227514744,0
50,1.3489867225289345,0
21,2.3182081300765276,0
30,1.8613242208957672,0
42,1.7405160032212734,0
53,2.0745743941515684,0
33,1.0970071936026216,0
82,1.579863436985761,0
86,1.9403343182057142,0
40,0.431025798432529,0
62,2.297603603452444,0
52,1.664532432332635,0
18,1.0607881098985672,0
78,2.176021682098508,0
87,2.91515873093158,0
82,1.9380165631882846,0
54,1.1262677134945989,0
68,2.0118981059640646,0
62,0.5581116992980242,1
80,2.1143515119329095,0
58,1.1062258118763566,0
38,1.536691503599286,0
58,1.584108605980873,0
78,3.711253290064633,0
96,3.6471480089239776,0
63,1.446611076593399,0
63,1.3135737888514996,0
42,1.8788558738306165,0
55,1.8386194985359907,0
61,1.6945301927626133,0
35,2.2456700578331947,0
35,1.911940310150385,0
13,0.484917214140296,0
