minute_2_0,xg_at_event,target_comeback
45,2.5538870533928275,1
46,1.9051257893443108,0
72,2.6868179738521576,0
13,0.9825579114258289,0
28,0.9963433891534805,0
93,2.7591968048363924,0
83,3.2680250657722354,0
60,1.3671043468639255,0
46,2.6965472735464573,0
81,1.9872519113123417,0
77,3.7497330345213413,0
17,0.7710464745759964,0
13,0.8434124160557985,0
81,1.8341205827891827,0
34,0.9610276930034161,1
54,2.7973320614546537,0
47,1.127252520993352,0
71,3.2456304877996445,0
81,2.67736398242414,0
48,0.8202479872852564,0
38,2.2854838501662016,0
4,0.6679350137710571,0
65,1.0371963931247592,0
21,0.8566758744418621,0
60,0.9520897008478642,0
60,1.5284665888175368,0
58,1.0765107031911612,0
44,1.3498461823910475,0
9,0.48135608807206154,0
6,0.6456471979618073,0
36,0.773457195609808,0
52,1.6956036016345024,0
38,1.1205012015998363,0
55,1.3638977268710732,1
35,1.6407143101096153,0
13,1.3414859250187874,0
5,0.6880434155464172,1
54,1.200644594617188,0
90,5.138092851266265,0
44,1.0265344101935625,0
73,3.0317315608263016,0
6,0.6614423729479313,0
52,1.7866755593568087,1
79,1.6958144791424274,0
51,1.99763960018754,0
77,1.5405389862135053,0
40,2.4045054372400045,0
75,1.5537147838622332,0
22,0.8357081888243556,0
60,2.172729765996337,1
63,2.4141227738000453,0
45,1.204152399674058,0
92,4.18606090452522,0
42,1.4218470780178905,0
40,0.8819570960476995,0
56,3.5672692880034447,0
80,1.563868791796267,0
76,3.1584795732051134,0
10,0.30461619887501,0
25,1.0698948726058006,1
66,1.51069812849164,0
33,2.308962170034647,0
85,2.8248113822191954,0
29,1.4076335355639458,0
49,1.6168903093785048,0
48,1.9487971533089876,0
62,0.7327558109536767,1
38,1.1155143901705742,0
61,2.5382347172126174,0
23,0.9298407062888145,0
92,4.158474223688245,0
38,1.8105064574629068,0
53,2.171187915839255,0
29,1.7838329803198576,0
55,2.1150806192308664,0
29,1.120218688622117,0
77,2.7473862189799547,0
36,2.0604913691058755,0
31,1.7406632974743843,0
26,0.888503897935152,0
37,0.6622007982805371,0
53,0.9006819734349847,0
18,0.8269714992493391,0
46,0.9668813198804855,0
25,1.5456319078803062,0
53,1.649350082501769,0
20,1.1035718768835068,0
35,1.511816737242043,0
53,1.7813784070312977,0
36,1.6142418188974261,0
23,0.5485655926167965,0
48,1.4701977893710136,0
15,0.644397085532546,0
46,1.3784154914319515,0
46,1.0373425334692001,0
50,1.9782812017947435,0
67,2.757842317223549,0
65,1.402568998746574,0
24,1.1759956050664186,0
25,0.9720508009195328,0
60,1.248008280992508,0
19,1.1378110088407993,0
45,1.012007282115519,0
70,2.25395552162081,0
36,2.5298010483384132,1
69,2.0548360608518124,0
12,0.6913853026926517,0
51,1.7888573869131505,0
25,1.2987753124907613,0
23,2.0235016606748104,0
87,1.3288866076618433,0
33,1.708754014223814,0
59,2.4025221141055226,0
46,2.3654925748705864,0
5,1.276570975780487,1
30,1.6754357889294624,0
90,2.686783354729414,0
77,3.5743288211524487,0
40,1.9687900710850954,0
91,2.7212413726374507,0
60,1.150841113179922,0
26,1.1816719956696033,0
76,2.8778741024434566,1
67,1.2828411823138595,0
9,0.22563599981367588,0
33,1.4110226854681969,0
27,0.7438264135271311,0
51,1.9658166002482176,0
90,3.2036179043352604,0
43,1.891708629205823,1
25,0.9488257728517056,1
38,1.1448377072811127,0
56,2.5235538948327303,0
71,3.232169163413346,0
70,1.8589534107595682,0
28,1.7648527845740318,0
86,2.1119602201506495,0
67,2.09353397693485,0
78,1.3045805245637894,0
85,3.1801864989101887,0
26,1.349146823398769,0
28,1.626055020838976,0
53,2.945072080940008,0
27,1.5808297544717789,0
71,1.2718589920550585,0
42,1.5019908156245947,0
27,0.9305433128029108,0
38,0.7231313036754727,0
30,2.0028236769139767,0
51,0.8749954095110297,0
72,2.4854163164272904,0
58,1.6520178969949484,0
42,1.5009535811841488,0
83,3.4019400514662266,1
78,3.2464745985344052,0
36,1.142673496156931,1
46,1.5312807918526232,0
30,1.1644098963588476,0
44,0.7204982973635197,0
70,1.0652569001540542,0
43,1.5725468271411955,0
32,1.113104723393917,0
57,2.0944157615303993,0
25,2.015257377177477,0
18,1.6721423454582691,1
60,1.8662692997604609,0
63,1.4414814179763198,0
8,0.6880271807312965,1
74,3.1181036438792944,0
57,1.4132024925202131,0
34,1.5468946658074856,0
90,1.9706837181001902,0
56,2.4423441775143147,0
21,1.1980954753234982,0
62,1.9447953952476382,0
25,0.8077965984120965,0
78,2.9984249910339713,0
71,1.5394556988030672,0
22,0.3303862065076828,0
31,0.7042414024472237,0
59,2.3762175124138594,0
23,0.9018438886851072,0
21,1.3022233694791794,0
42,0.7993389815092087,0
50,1.9986821189522743,0
12,1.1765455976128578,0
57,1.460967592895031,0
87,6.65860946662724,0
45,1.86943768709898,1
28,2.2266109939664602,0
22,0.7018808946013451,0
67,2.055170176550746,0
52,0.789723725989461,0
36,1.4534765966236591,0
79,3.1787338703870773,0
66,2.8128268849104643,0
14,0.7019580975174904,0
21,1.0689554000273347,0
50,1.8007168043404818,0
41,0.8535348018631339,1
62,1.4560143183916807,0
22,0.687368193641305,0
19,1.33245300501585,0
89,2.295968205668032,0
41,0.8482326194643974,0
45,1.5840012915432453,1
32,3.3333936780691147,0
50,0.5876596067100763,0
51,2.0266809156164527,0
71,1.8554984647780657,0
78,2.5632435753941536,0
35,1.5346263144165277,0
31,1.2015287019312382,0
45,2.177192128263414,0
55,1.6637145867571235,0
52,2.6781029356643558,0
54,2.203894338570535,0
57,2.120616496540606,0
90,3.5245098061859608,0
17,0.5835584504529834,0
8,0.3034144025295973,0
33,2.505333337932825,0
40,1.310882369056344,0
